gene,name,molecule,if_important
15829,KCNIP4,gene,1
15830,5730480H06RIK,gene,0
15831,GPR125,gene,0
15832,4930448I18RIK,gene,0
15833,PPARGC1A,gene,0
15834,DHX15,gene,0
15835,9230114K14RIK,gene,0
15836,C130083M11RIK,gene,0
15837,SOD3,gene,0
15838,CCDC149,gene,0
15839,LGI2,gene,0
15840,8030423F21RIK,gene,0
15841,SEPSECS,gene,0
15842,PI4K2B,gene,0
15843,ZCCHC4,gene,0
15844,ANAPC4,gene,0
15845,5033403H07RIK,gene,0
15846,SLC34A2,gene,0
15847,SEL1L3,gene,0
15848,1810013D10RIK,gene,0
15849,RBPJ,gene,0
15850,CCKAR,gene,1
15851,TBC1D19,gene,0
15852,STIM2,gene,0
15853,GM10440,gene,0
15854,4932441J04RIK,gene,0
15855,PCDH7,gene,1
15856,4933402J10RIK,gene,0
15857,G6PD2,gene,0
15858,ARAP2,gene,0
15859,GM17384,gene,0
15860,3110047P20RIK,gene,0
15861,0610040J01RIK,gene,0
15862,RELL1,gene,0
15863,5830416I19RIK,gene,0
15864,PGM1,gene,0
15865,TBC1D1,gene,0
15866,1700027F09RIK,gene,0
15867,C030018K13RIK,gene,0
15868,GM3716,gene,0
15869,KLF3,gene,0
15870,TLR1,gene,0
15871,TLR6,gene,0
15872,FAM114A1,gene,0
15873,MIR574,gene,0
15874,KLHL5,gene,1
15875,WDR19,gene,0
15876,RFC1,gene,0
15877,KLB,gene,0
15878,RPL9,gene,0
15879,LIAS,gene,0
15880,UGDH,gene,0
15881,1110003E01RIK,gene,0
15882,UBE2K,gene,0
15883,PDS5A,gene,0
15884,N4BP2,gene,0
15885,RHOH,gene,0
15886,CHRNA9,gene,0
15887,9130230L23RIK,gene,0
15888,RBM47,gene,0
15889,1700126H18RIK,gene,0
15890,NSUN7,gene,0
15891,APBB2,gene,0
15892,UCHL1,gene,1
15893,LIMCH1,gene,0
15894,PHOX2B,gene,0
15895,TMEM33,gene,0
15896,SLC30A9,gene,0
15897,BEND4,gene,0
15898,C330024D21RIK,gene,0
15899,SHISA3,gene,0
15900,ATP8A1,gene,0
15901,4930425K10RIK,gene,0
15902,GM5108,gene,0
15903,GRXCR1,gene,0
15904,KCTD8,gene,0
15905,YIPF7,gene,0
15906,GUF1,gene,0
15907,GNPDA2,gene,0
15908,GABRG1,gene,0
15909,GABRA2,gene,0
15910,COX7B2,gene,0
15911,GABRA4,gene,0
15912,GABRB1,gene,0
15913,COMMD8,gene,0
15914,ATP10D,gene,0
15915,CORIN,gene,0
15916,NFXL1,gene,0
15917,ZAR1,gene,0
15918,GM5868,gene,0
15919,CNGA1,gene,0
15920,NIPAL1,gene,0
15921,TXK,gene,0
15922,TEC,gene,0
15923,SLAIN2,gene,0
15924,SLC10A4,gene,0
15925,FRYL,gene,0
15926,1700025M24RIK,gene,0
15927,OCIAD1,gene,0
15928,OCIAD2,gene,0
15929,CWH43,gene,0
15930,DCUN1D4,gene,0
15931,LRRC66,gene,0
15932,SGCB,gene,0
15933,SPATA18,gene,0
15934,USP46,gene,0
15935,2700023E23RIK,gene,0
15936,SNORA26,gene,0
15937,RASL11B,gene,0
15938,SCFD2,gene,0
15939,FIP1L1,gene,0
15940,LNX1,gene,0
15941,GM6116,gene,0
15942,CHIC2,gene,0
15943,GSX2,gene,0
15944,GM19583,gene,0
15945,PDGFRA,gene,0
15946,KIT,gene,0
15947,KDR,gene,0
15948,SRD5A3,gene,0
15949,TMEM165,gene,0
15950,CLOCK,gene,0
15951,PDCL2,gene,0
15952,NMU,gene,0
15953,GM7271,gene,1
15954,EXOC1,gene,0
15955,CEP135,gene,0
15956,C530008M17RIK,gene,0
15957,AASDH,gene,0
15958,PPAT,gene,0
15959,PAICS,gene,0
15960,SRP72,gene,0
15961,ARL9,gene,0
15962,1700023E05RIK,gene,0
15963,HOPX,gene,1
15964,SPINK2,gene,0
15965,REST,gene,0
15966,MIR5098,gene,0
15967,NOA1,gene,0
15968,POLR2B,gene,0
15969,IGFBP7,gene,0
15970,PEA15B,gene,0
15971,LPHN3,gene,0
15972,MIR1187,gene,0
15973,TECRL,gene,0
15974,EPHA5,gene,0
15975,CENPC1,gene,0
15976,STAP1,gene,0
15977,UBA6,gene,0
15978,GNRHR,gene,0
15979,TMPRSS11C,gene,0
15980,TMPRSS11D,gene,0
15981,TMPRSS11A,gene,0
15982,TMPRSS11G,gene,0
15983,TMPRSS11F,gene,0
15984,TMPRSS11BNL,gene,0
15985,TMPRSS11E,gene,0
15986,YTHDC1,gene,0
15987,UGT2B34,gene,0
15988,UGT2B1,gene,0
15989,UGT2B35,gene,0
15990,UGT2B36,gene,0
15991,UGT2B5,gene,0
15992,UGT2B37,gene,0
15993,UGT2A3,gene,0
15994,UGT2B38,gene,0
15995,UGT2A1,gene,0
15996,UGT2A2,gene,0
15997,SULT1B1,gene,0
15998,SULT1D1,gene,0
15999,SULT1E1,gene,0
16000,MIR3969,gene,0
16001,CSN1S1,gene,0
16002,CSN2,gene,0
16003,CSN1S2A,gene,0
16004,CSN1S2B,gene,0
16005,4930432K09RIK,gene,0
16006,GM7337,gene,0
16007,ODAM,gene,0
16008,1700066N21RIK,gene,0
16009,CSN3,gene,0
16010,4931407G18RIK,gene,0
16011,SMR3A,gene,0
16012,SMR2,gene,0
16013,GM7714,gene,0
16014,PROL1,gene,0
16015,AMTN,gene,0
16016,AMBN,gene,0
16017,ENAM,gene,0
16018,IGJ,gene,0
16019,UTP3,gene,0
16020,RUFY3,gene,0
16021,GRSF1,gene,0
16022,MOB1B,gene,0
16023,DCK,gene,0
16024,SLC4A4,gene,0
16025,GC,gene,0
16026,NPFFR2,gene,0
16027,GM7056,gene,0
16028,ADAMTS3,gene,0
16029,COX18,gene,0
16030,ANKRD17,gene,0
16031,GM9958,gene,0
16032,ALB,gene,0
16033,AFP,gene,0
16034,AFM,gene,0
16035,5830473C10RIK,gene,0
16036,RASSF6,gene,0
16037,CXCL5,gene,0
16038,PPBP,gene,0
16039,PF4,gene,0
16040,CXCL3,gene,0
16041,CXCL15,gene,0
16042,CXCL1,gene,0
16043,CXCL2,gene,0
16044,MTHFD2L,gene,0
16045,EPGN,gene,0
16046,EREG,gene,0
16047,AREG,gene,0
16048,GM19619,gene,0
16049,BTC,gene,0
16050,PARM1,gene,0
16051,1700063O14RIK,gene,0
16052,RCHY1,gene,0
16053,THAP6,gene,0
16054,GM1045,gene,0
16055,CDKL2,gene,0
16056,G3BP2,gene,0
16057,USO1,gene,0
16058,U90926,gene,0
16059,PPEF2,gene,0
16060,NAAA,gene,0
16061,SDAD1,gene,0
16062,CXCL9,gene,0
16063,ART3,gene,0
16064,CXCL10,gene,0
16065,CXCL11,gene,0
16066,NUP54,gene,0
16067,SCARB2,gene,0
16068,FAM47E,gene,0
16069,STBD1,gene,0
16070,CCDC158,gene,0
16071,SHROOM3,gene,0
16072,MIR1961,gene,0
16073,SOWAHB,gene,0
16074,41163,gene,0
16075,CCNI,gene,0
16076,2010109A12RIK,gene,0
16077,CCNG2,gene,0
16078,C87414,gene,0
16079,BC061212_LOC1,gene,0
16080,A430089I19RIK_LOC1,gene,0
16081,AA792892,gene,0
16082,GM3139,gene,0
16083,AU018829_LOC1,gene,0
16084,GM16367_LOC1,gene,0
16085,A430089I19RIK_LOC2,gene,0
16086,GM6367_LOC1,gene,0
16087,AU018829_LOC5,gene,0
16088,GM16367_LOC2,gene,0
16089,D5ERTD577E,gene,0
16090,GM3286_LOC2,gene,0
16091,GM3286_LOC3,gene,0
16092,BC061212_LOC2,gene,0
16093,E330014E10RIK_LOC1,gene,0
16094,GM3286_LOC4,gene,0
16095,CXCL13,gene,0
16096,CNOT6L,gene,0
16097,MRPL1,gene,0
16098,FRAS1,gene,0
16099,ANXA3,gene,0
16100,BMP2K,gene,0
16101,PAQR3,gene,0
16102,NAA11,gene,0
16103,4930467D21RIK,gene,0
16104,GK2,gene,0
16105,ANTXR2,gene,0
16106,PRDM8,gene,0
16107,FGF5,gene,0
16108,1700007G11RIK,gene,0
16109,MIR703,gene,0
16110,BMP3,gene,0
16111,PRKG2,gene,0
16112,RASGEF1B,gene,0
16113,A930011G23RIK,gene,0
16114,HNRNPD,gene,0
16115,HNRPDL,gene,0
16116,ENOPH1,gene,0
16117,TMEM150C,gene,0
16118,5830403M04RIK,gene,0
16119,2310034O05RIK,gene,0
16120,SEC31A,gene,0
16121,5430416N02RIK,gene,0
16122,LIN54,gene,0
16123,COPS4,gene,0
16124,PLAC8,gene,0
16125,COQ2,gene,0
16126,HPSE,gene,0
16127,HELQ,gene,0
16128,MRPS18C,gene,0
16129,FAM175A,gene,0
16130,AGPAT9,gene,0
16131,NKX6-1,gene,0
16132,CDS1,gene,0
16133,WDFY3,gene,0
16134,ARHGAP24,gene,0
16135,MAPK10,gene,0
16136,4930429D17RIK,gene,0
16137,PTPN13,gene,0
16138,SLC10A6,gene,0
16139,1700016H13RIK,gene,0
16140,AFF1,gene,0
16141,KLHL8,gene,0
16142,HSD17B13,gene,0
16143,HSD17B11,gene,0
16144,NUDT9,gene,0
16145,GM17660,gene,0
16146,SPARCL1,gene,1
16147,DSPP,gene,0
16148,DMP1,gene,0
16149,IBSP,gene,0
16150,MEPE,gene,0
16151,SPP1,gene,1
16152,PKD2,gene,0
16153,BC005561,gene,0
16154,D930016D06RIK,gene,0
16155,ZFP951,gene,0
16156,ABCG3,gene,0
16157,GBP8,gene,0
16158,GBP9,gene,0
16159,GBP4,gene,0
16160,GBP10,gene,0
16161,GBP6,gene,0
16162,GBP11,gene,0
16163,LRRC8B,gene,0
16164,LRRC8C,gene,0
16165,LRRC8D,gene,0
16166,ZFP326,gene,0
16167,BARHL2,gene,0
16168,ZFP644,gene,0
16169,HFM1,gene,0
16170,CDC7,gene,0
16171,TGFBR3,gene,0
16172,BRDT,gene,0
16173,EPHX4,gene,0
16174,LPCAT2B,gene,0
16175,BTBD8,gene,0
16176,A830010M20RIK,gene,0
16177,1700028K03RIK,gene,0
16178,GLMN,gene,0
16179,RPAP2,gene,0
16180,4930428O21RIK,gene,0
16181,GFI1,gene,0
16182,EVI5,gene,0
16183,1700013N18RIK,gene,0
16184,RPL5,gene,0
16185,FAM69A,gene,0
16186,MTF2,gene,0
16187,TMED5,gene,0
16188,CCDC18,gene,0
16189,DR1,gene,0
16190,PIGG,gene,0
16191,PDE6B,gene,0
16192,ATP5K,gene,0
16193,MFSD7A,gene,0
16194,PCGF3,gene,0
16195,CPLX1,gene,0
16196,GAK,gene,0
16197,TMEM175,gene,0
16198,DGKQ,gene,0
16199,IDUA,gene,0
16200,SLC26A1,gene,0
16201,FGFRL1,gene,0
16202,1700047L14RIK,gene,0
16203,TMED11,gene,0
16204,VMN2R8,gene,0
16205,VMN2R9,gene,0
16206,VMN2R10,gene,0
16207,VMN2R11,gene,0
16208,VMN2R12,gene,0
16209,VMN2R13,gene,0
16210,VMN2R14,gene,0
16211,VMN2R15,gene,0
16212,VMN2R16,gene,0
16213,VMN2R17,gene,0
16214,CRLF2,gene,0
16215,GM10416,gene,0
16216,LOC100642166,gene,0
16217,ZFP932,gene,0
16218,PLCXD1,gene,0
16219,GTPBP6,gene,0
16220,ZFP605,gene,0
16221,CHFR,gene,0
16222,GM15787,gene,0
16223,GOLGA3,gene,0
16224,ANKLE2,gene,0
16225,PGAM5,gene,0
16226,PXMP2,gene,0
16227,POLE,gene,0
16228,P2RX2,gene,0
16229,GM1679,gene,0
16230,FBRSL1,gene,0
16231,GALNT9,gene,0
16232,NOC4L,gene,0
16233,DDX51,gene,0
16234,EP400,gene,0
16235,PUS1,gene,0
16236,ULK1,gene,0
16237,HSCB,gene,0
16238,CHEK2,gene,0
16239,TTC28,gene,0
16240,MIR701,gene,0
16241,PITPNB,gene,0
16242,MN1,gene,0
16243,C130026L21RIK,gene,0
16244,E130006D01RIK,gene,0
16245,1700028D13RIK,gene,0
16246,MIAT,gene,0
16247,CRYBA4,gene,0
16248,CRYBB1,gene,0
16249,TPST2,gene,0
16250,TFIP11,gene,0
16251,SRRD,gene,0
16252,HPS4,gene,0
16253,GM6583,gene,0
16254,ASPHD2,gene,0
16255,SEZ6L,gene,0
16256,GM6588,gene,0
16257,1700034G24RIK,gene,0
16258,MYO18B,gene,0
16259,1700095B10RIK,gene,0
16260,ADRBK2,gene,0
16261,CRYBB2,gene,0
16262,CRYBB3,gene,0
16263,2900026A02RIK,gene,0
16264,TMEM211,gene,0
16265,SGSM1,gene,0
16266,AYM1,gene,0
16267,WSCD2,gene,0
16268,CMKLR1,gene,0
16269,1700069L16RIK,gene,0
16270,FICD,gene,0
16271,SART3,gene,0
16272,ISCU,gene,0
16273,TMEM119,gene,0
16274,SELPLG,gene,0
16275,CORO1C,gene,0
16276,SSH1,gene,0
16277,DAO,gene,0
16278,SVOP,gene,0
16279,USP30,gene,0
16280,ALKBH2,gene,0
16281,UNG,gene,0
16282,ACACB,gene,0
16283,FOXN4,gene,0
16284,MYO1H,gene,0
16285,KCTD10,gene,0
16286,UBE3B,gene,0
16287,MMAB,gene,0
16288,MVK,gene,0
16289,BC057022,gene,0
16290,TRPV4,gene,0
16291,GLTP,gene,0
16292,TCHP,gene,0
16293,GIT2,gene,0
16294,4930515G01RIK,gene,0
16295,ANKRD13A,gene,0
16296,1500011B03RIK,gene,0
16297,2610524H06RIK,gene,0
16298,4930519G04RIK,gene,0
16299,OASL2,gene,0
16300,OASL1,gene,0
16301,2210016L21RIK,gene,0
16302,HNF1A,gene,0
16303,SPPL3,gene,0
16304,ACADS,gene,0
16305,UNC119B,gene,0
16306,MLEC,gene,0
16307,CABP1,gene,1
16308,POP5,gene,0
16309,RNF10,gene,0
16310,COQ5,gene,0
16311,DYNLL1,gene,0
16312,SRSF9,gene,0
16313,GATC,gene,0
16314,TRIAP1,gene,0
16315,COX6A1,gene,0
16316,MSI1,gene,0
16317,PLA2G1B,gene,0
16318,SIRT4,gene,0
16319,PXN,gene,0
16320,RPLP0,gene,0
16321,GCN1L1,gene,0
16322,1110006O24RIK,gene,0
16323,RAB35,gene,0
16324,CCDC64,gene,0
16325,CIT,gene,0
16326,PRKAB1,gene,0
16327,TMEM233,gene,1
16328,CCDC60,gene,0
16329,HSPB8,gene,0
16330,2410137F16RIK,gene,0
16331,SRRM4,gene,0
16332,SUDS3,gene,0
16333,TAOK3,gene,0
16334,PEBP1,gene,0
16335,VSIG10,gene,0
16336,WSB2,gene,0
16337,RFC5,gene,0
16338,KSR2,gene,0
16339,NOS1,gene,0
16340,FBXO21,gene,0
16341,TESC,gene,0
16342,FBXW8,gene,0
16343,HRK,gene,0
16344,RNFT2,gene,0
16345,2410131K14RIK,gene,0
16346,MED13L,gene,0
16347,4930413E15RIK,gene,0
16348,1700081H04RIK,gene,0
16349,GM7538,gene,0
16350,AW549542,gene,0
16351,G630008E18,gene,0
16352,TBX3,gene,0
16353,LOC433944,gene,1
16354,TBX5,gene,0
16355,RBM19,gene,0
16356,GM10390,gene,0
16357,LHX5,gene,0
16358,SDSL,gene,0
16359,SDS,gene,0
16360,PLBD2,gene,0
16361,SLC24A6,gene,0
16362,TPCN1,gene,0
16363,IQCD,gene,0
16364,1110008J03RIK,gene,0
16365,DDX54,gene,0
16366,CCDC42B,gene,0
16367,RASAL1,gene,0
16368,DTX1,gene,0
16369,OAS2,gene,0
16370,OAS3,gene,0
16371,OAS1E,gene,0
16372,OAS1C,gene,0
16373,OAS1B,gene,0
16374,OAS1F,gene,0
16375,OAS1H,gene,0
16376,OAS1G,gene,0
16377,OAS1A,gene,0
16378,OAS1D,gene,0
16379,RPH3A,gene,0
16380,PTPN11,gene,0
16381,RPL6,gene,0
16382,GM15800,gene,0
16383,TRAFD1,gene,0
16384,NAA25,gene,0
16385,ERP29,gene,0
16386,TMEM116,gene,0
16387,ADAM1B,gene,0
16388,ADAM1A,gene,0
16389,MAPKAPK5,gene,0
16390,ALDH2,gene,0
16391,ACAD12,gene,0
16392,ACAD10,gene,0
16393,BRAP,gene,0
16394,ATXN2,gene,0
16395,SH2B3,gene,0
16396,FAM109A,gene,0
16397,CUX2,gene,0
16398,MYL2,gene,0
16399,CCDC63,gene,0
16400,PPP1CC,gene,0
16401,HVCN1,gene,0
16402,TCTN1,gene,0
16403,PPTC7,gene,0
16404,RAD9B,gene,0
16405,VPS29,gene,0
16406,1500011H22RIK,gene,0
16407,GPN3,gene,0
16408,ARPC3,gene,0
16409,ANAPC7,gene,0
16410,ATP2A2,gene,0
16411,IFT81,gene,0
16412,P2RX7,gene,0
16413,P2RX4,gene,0
16414,CAMKK2,gene,0
16415,ANAPC5,gene,0
16416,RNF34,gene,0
16417,KDM2B,gene,0
16418,A930024E05RIK,gene,0
16419,ORAI1,gene,0
16420,MORN3,gene,0
16421,TMEM120B,gene,0
16422,RHOF,gene,0
16423,HPD,gene,0
16424,PSMD9,gene,1
16425,BCL7A,gene,0
16426,MLXIP,gene,0
16427,IL31,gene,0
16428,LRRC43,gene,0
16429,B3GNT4,gene,0
16430,DIABLO,gene,0
16431,VPS33A,gene,0
16432,CLIP1,gene,0
16433,ZCCHC8,gene,0
16434,RSRC2,gene,0
16435,KNTC1,gene,0
16436,NIACR1,gene,0
16437,GPR81,gene,0
16438,DENR,gene,0
16439,CCDC62,gene,0
16440,HIP1R,gene,0
16441,VPS37B,gene,0
16442,ABCB9,gene,0
16443,OGFOD2,gene,0
16444,ARL6IP4,gene,0
16445,PITPNM2,gene,0
16446,4930568K20RIK,gene,0
16447,MPHOSPH9,gene,0
16448,2810006K23RIK,gene,0
16449,CDK2AP1,gene,0
16450,SBNO1,gene,0
16451,SETD8,gene,0
16452,RILPL2,gene,0
16453,SNRNP35,gene,0
16454,RILPL1,gene,0
16455,TMED2,gene,0
16456,DDX55,gene,0
16457,EIF2B1,gene,0
16458,GTF2H3,gene,0
16459,TCTN2,gene,0
16460,ATP6V0A2,gene,0
16461,DNAHC10,gene,0
16462,CCDC92,gene,0
16463,ZFP664,gene,0
16464,FAM101A,gene,0
16465,NCOR2,gene,0
16466,SCARB1,gene,0
16467,UBC,gene,0
16468,DHX37,gene,0
16469,BRI3BP,gene,0
16470,AACS,gene,0
16471,TMEM132B,gene,0
16472,4933438B17RIK,gene,0
16473,4930572K03RIK,gene,0
16474,TMEM132C,gene,0
16475,1700085B03RIK,gene,0
16476,SLC15A4,gene,0
16477,GLT1D1,gene,0
16478,TMEM132D,gene,0
16479,5930412G12RIK,gene,0
16480,FZD10,gene,0
16481,PIWIL1,gene,0
16482,RIMBP2,gene,0
16483,STX2,gene,0
16484,RAN,gene,0
16485,GPR133,gene,0
16486,SFSWAP,gene,0
16487,MMP17,gene,0
16488,ZFP11,gene,0
16489,41166,gene,0
16490,MRPS17,gene,1
16491,GBAS,gene,0
16492,PSPH,gene,0
16493,CCT6A,gene,0
16494,SNORA15,gene,0
16495,SUMF2,gene,0
16496,PHKG1,gene,0
16497,CHCHD2,gene,0
16498,2410018M08RIK,gene,0
16499,4930579G22RIK,gene,0
16500,VKORC1L1,gene,0
16501,GUSB,gene,0
16502,ASL,gene,1
16503,CRCP,gene,0
16504,TPST1,gene,0
16505,KCTD7,gene,0
16506,RABGEF1,gene,0
16507,0610007L01RIK,gene,0
16508,SBDS,gene,0
16509,TYW1,gene,0
16510,CALN1,gene,0
16511,A330070K13RIK,gene,0
16512,WBSCR17,gene,0
16513,AUTS2,gene,0
16514,4930563F08RIK,gene,0
16515,GATSL2,gene,0
16516,WBSCR16,gene,0
16517,GTF2IRD2,gene,0
16518,NCF1,gene,0
16519,GTF2I,gene,0
16520,GTF2IRD1,gene,0
16521,CLIP2,gene,0
16522,SYNA,gene,0
16523,RFC2,gene,0
16524,LAT2,gene,0
16525,EIF4H,gene,0
16526,LIMK1,gene,0
16527,ELN,gene,0
16528,WBSCR28,gene,0
16529,CLDN13,gene,0
16530,WBSCR27,gene,0
16531,CLDN4,gene,0
16532,CLDN3,gene,0
16533,WBSCR25,gene,0
16534,ABHD11,gene,0
16535,2010001M06RIK,gene,0
16536,STX1A,gene,0
16537,WBSCR22,gene,0
16538,DNAJC30,gene,0
16539,VPS37D,gene,0
16540,MLXIPL,gene,0
16541,TBL2,gene,0
16542,BCL7B,gene,0
16543,BAZ1B,gene,0
16544,FZD9,gene,0
16545,FKBP6,gene,0
16546,TRIM50,gene,0
16547,NSUN5,gene,0
16548,POM121,gene,0
16549,HIP1,gene,0
16550,CCL26,gene,0
16551,CCL24,gene,0
16552,RHBDD2,gene,0
16553,POR,gene,0
16554,TMEM120A,gene,0
16555,STYXL1,gene,0
16556,MDH2,gene,0
16557,SRRM3,gene,0
16558,HSPB1,gene,1
16559,YWHAG,gene,1
16560,SRCRB4D,gene,0
16561,ZP3,gene,0
16562,DTX2,gene,0
16563,UPK3B,gene,0
16564,2310043J07RIK,gene,0
16565,RASA4,gene,0
16566,POLR2J,gene,0
16567,LRWD1,gene,0
16568,ALKBH4,gene,0
16569,ORAI2,gene,0
16570,PRKRIP1,gene,0
16571,SH2B2,gene,0
16572,CUX1,gene,0
16573,MIR721,gene,0
16574,MYL10,gene,0
16575,EMID2,gene,0
16576,RABL5,gene,0
16577,4933404O12RIK,gene,0
16578,FIS1,gene,0
16579,CLDN15,gene,0
16580,ZNHIT1,gene,0
16581,PLOD3,gene,0
16582,MIR702,gene,0
16583,VGF,gene,0
16584,AP1S1,gene,0
16585,SERPINE1,gene,0
16586,TRIM56,gene,0
16587,ACHE,gene,1
16588,UFSP1,gene,0
16589,SRRT,gene,0
16590,TRIP6,gene,0
16591,SLC12A9,gene,0
16592,EPHB4,gene,0
16593,ZAN,gene,0
16594,EPO,gene,0
16595,POP7,gene,0
16596,GIGYF1,gene,0
16597,GNB2,gene,0
16598,ACTL6B,gene,0
16599,TRFR2,gene,0
16600,MOSPD3,gene,0
16601,PCOLCE,gene,0
16602,FBXO24,gene,0
16603,LRCH4-SAP25,gene,0
16604,LRCH4,gene,0
16605,SAP25,gene,0
16606,IRS3,gene,0
16607,AGFG2,gene,0
16608,6430598A04RIK,gene,0
16609,TSC22D4,gene,0
16610,PPP1R35,gene,0
16611,MEPCE,gene,0
16612,ZCWPW1,gene,0
16613,PILRA,gene,0
16614,PILRB1,gene,0
16615,PILRB2,gene,0
16616,CYP3A13,gene,0
16617,GJC3,gene,0
16618,AZGP1,gene,0
16619,SMOK3A,gene,0
16620,SMOK3B,gene,0
16621,ZKSCAN1,gene,0
16622,ZSCAN21,gene,0
16623,ZFP113,gene,0
16624,COPS6,gene,0
16625,MCM7,gene,0
16626,MIR25,gene,0
16627,MIR93,gene,0
16628,MIR106B,gene,0
16629,AP4M1,gene,0
16630,TAF6,gene,0
16631,CNPY4,gene,0
16632,MBLAC1,gene,0
16633,BC055004,gene,0
16634,0910001L09RIK,gene,0
16635,BC037034,gene,0
16636,6330418K02RIK,gene,0
16637,GAL3ST4,gene,0
16638,GPC2,gene,0
16639,STAG3,gene,0
16640,ZFP157,gene,0
16641,1700123K08RIK,gene,0
16642,ZFP68,gene,0
16643,A430033K04RIK,gene,0
16644,FAM20C,gene,0
16645,GM5294,gene,0
16646,PDGFA,gene,0
16647,PRKAR1B,gene,0
16648,HEATR2,gene,0
16649,SUN1,gene,0
16650,GET4,gene,0
16651,ADAP1,gene,0
16652,COX19,gene,0
16653,CYP2W1,gene,0
16654,3110082I17RIK,gene,0
16655,MIR339,gene,0
16656,D830046C22RIK,gene,0
16657,GPR146,gene,0
16658,C130050O18RIK,gene,0
16659,GPR30,gene,0
16660,ZFAND2A,gene,0
16661,4930500L23RIK,gene,0
16662,UNCX,gene,0
16663,MICALL2,gene,0
16664,INTS1,gene,0
16665,MAFK,gene,0
16666,TMEM184A,gene,0
16667,PSMG3,gene,0
16668,ELFN1,gene,0
16669,MAD1L1,gene,0
16670,FTSJ2,gene,0
16671,NUDT1,gene,0
16672,SNX8,gene,0
16673,EIF3B,gene,0
16674,CHST12,gene,0
16675,GRIFIN,gene,0
16676,LFNG,gene,0
16677,TTYH3,gene,0
16678,IQCE,gene,0
16679,BAAT1,gene,0
16680,AMZ1,gene,0
16681,GNA12,gene,0
16682,CARD11,gene,0
16683,SDK1,gene,0
16684,FOXK1,gene,0
16685,C330006K01RIK,gene,0
16686,RADIL,gene,0
16687,PAPOLB,gene,0
16688,MMD2,gene,0
16689,WIPI2,gene,0
16690,SLC29A4,gene,0
16691,TNRC18,gene,0
16692,TFF1_LOC2,gene,0
16693,CNGB1_LOC1,gene,0
16694,FBXL18,gene,0
16695,ACTB,gene,1
16696,FSCN1,gene,0
16697,RNF216,gene,0
16698,GM3925,gene,0
16699,RBAK,gene,0
16700,4933411G11RIK,gene,0
16701,SPDYB,gene,0
16702,4930448H16RIK,gene,0
16703,ZFP12,gene,0
16704,ZFP316,gene,0
16705,E130309D02RIK,gene,0
16706,ZDHHC4,gene,0
16707,0610040B10RIK,gene,0
16708,GRID2IP,gene,0
16709,KDELR2,gene,0
16710,DAGLB,gene,0
16711,RAC1,gene,0
16712,2810453I06RIK,gene,0
16713,CYTH3,gene,0
16714,USP42,gene,0
16715,D130017N08RIK,gene,0
16716,EIF2AK1,gene,0
16717,ANKRD61,gene,0
16718,AIMP2,gene,0
16719,PMS2,gene,0
16720,CCZ1,gene,0
16721,OCM,gene,0
16722,LMTK2,gene,0
16723,BHLHA15,gene,0
16724,TECPR1,gene,0
16725,BRI3,gene,0
16726,BAIAP2L1,gene,0
16727,GM15708,gene,0
16728,NPTX2,gene,1
16729,TMEM130,gene,0
16730,TRRAP,gene,0
16731,SMURF1,gene,0
16732,KPNA7,gene,0
16733,GM4871,gene,0
16734,1700018F24RIK,gene,0
16735,ARPC1A,gene,0
16736,ARPC1B,gene,0
16737,PDAP1,gene,0
16738,BUD31,gene,0
16739,PTCD1,gene,0
16740,CPSF4,gene,0
16741,ATP5J2,gene,0
16742,ZKSCAN14,gene,0
16743,ZKSCAN5,gene,0
16744,ZFP655,gene,0
16745,ZFP498,gene,0
16746,CYP3A57,gene,0
16747,CYP3A16,gene,0
16748,CYP3A41A_LOC2,gene,0
16749,CYP3A41B,gene,0
16750,CYP3A41A_LOC1,gene,0
16751,CYP3A44,gene,0
16752,CYP3A11,gene,0
16753,CYP3A25,gene,0
16754,CYP3A59,gene,0
16755,1700001J03RIK,gene,0
16756,RNF6,gene,0
16757,CDK8,gene,0
16758,WASF3,gene,0
16759,GM6408,gene,0
16760,GM6370,gene,0
16761,GM3415_LOC2,gene,0
16762,4930449I24RIK,gene,0
16763,GM3402_LOC1,gene,0
16764,GM3404,gene,0
16765,GM3409,gene,0
16766,GM3415_LOC1,gene,0
16767,GM3402_LOC2,gene,0
16768,GPR12,gene,0
16769,USP12,gene,0
16770,RPL21,gene,0
16771,RASL11A,gene,0
16772,GTF3A,gene,0
16773,MTIF3,gene,0
16774,LNX2,gene,0
16775,POLR1D,gene,0
16776,GSX1,gene,0
16777,2210019I11RIK,gene,0
16778,PDX1,gene,0
16779,CDX2,gene,0
16780,PRHOXNB,gene,0
16781,FLT3,gene,0
16782,D5ERTD605E,gene,0
16783,PAN3,gene,0
16784,FLT1,gene,0
16785,POMP,gene,0
16786,SLC46A3,gene,0
16787,MTUS2,gene,0
16788,SLC7A1,gene,0
16789,UBL3,gene,0
16790,2210417A02RIK,gene,0
16791,KATNAL1,gene,0
16792,8430423G03RIK,gene,0
16793,GM15408,gene,0
16794,HMGB1,gene,0
16795,5730422E09RIK,gene,0
16796,GM8615,gene,0
16797,USPL1,gene,0
16798,ALOX5AP,gene,0
16799,6330406I15RIK,gene,0
16800,4930588N13RIK,gene,0
16801,GM15997,gene,0
16802,WDR95,gene,0
16803,HSPH1,gene,0
16804,B3GALTL,gene,0
16805,4930500F04RIK,gene,0
16806,RXFP2,gene,0
